order_id,store_jid,product,quantity,time_to_delivery,final_state,origin_warehouse,ETA,current_tick
101000170,store1_test@localhost,A,18,11.988999999999976,delivered,warehouse1_test@localhost,5.295999999999999,297.41900000000015
101000171,store1_test@localhost,B,3,8.111999999999966,delivered,warehouse1_test@localhost,5.295999999999999,297.41900000000015
101000172,store1_test@localhost,B,9,8.111999999999966,delivered,warehouse1_test@localhost,5.295999999999999,297.41900000000015
101000175,store1_test@localhost,D,6,5.418999999999983,delivered,warehouse1_test@localhost,5.295999999999999,297.41900000000015
101000173,store1_test@localhost,B,20,6.692999999999984,delivered,warehouse1_test@localhost,5.295999999999999,297.41900000000015
101000174,store1_test@localhost,C,19,6.692999999999984,delivered,warehouse1_test@localhost,5.295999999999999,297.41900000000015
101000178,store1_test@localhost,D,11,9.418999999999983,delivered,warehouse1_test@localhost,10.591999999999999,305.41900000000015
101000179,store1_test@localhost,C,4,8.0,delivered,warehouse1_test@localhost,5.295999999999999,305.41900000000015
101000181,store1_test@localhost,A,18,6.837999999999965,delivered,warehouse1_test@localhost,5.295999999999999,306.83800000000014
101000180,store1_test@localhost,A,5,6.837999999999965,delivered,warehouse1_test@localhost,5.295999999999999,306.83800000000014
101000184,store1_test@localhost,B,8,7.999999999999943,delivered,warehouse1_test@localhost,5.295999999999999,313.4190000000001
101000185,store1_test@localhost,B,1,7.999999999999943,delivered,warehouse1_test@localhost,5.295999999999999,313.4190000000001
101000188,store1_test@localhost,A,7,2.960999999999956,delivered,warehouse1_test@localhost,5.295999999999999,314.8380000000001
101000186,store1_test@localhost,D,10,7.999999999999943,delivered,warehouse1_test@localhost,1.419,314.8380000000001
101000189,store1_test@localhost,B,18,2.8379999999999654,delivered,warehouse1_test@localhost,1.419,314.8380000000001
101000177,store1_test@localhost,C,12,18.83799999999991,delivered,warehouse1_test@localhost,10.591999999999999,314.8380000000001
101000187,store1_test@localhost,D,20,6.837999999999965,delivered,warehouse1_test@localhost,5.295999999999999,314.8380000000001
101000182,store1_test@localhost,A,13,10.960999999999899,delivered,warehouse1_test@localhost,5.295999999999999,314.8380000000001
101000176,store1_test@localhost,C,10,18.9609999999999,delivered,warehouse1_test@localhost,10.591999999999999,314.8380000000001
101000183,store1_test@localhost,C,20,10.960999999999899,delivered,warehouse1_test@localhost,1.419,314.8380000000001
101000190,store1_test@localhost,B,18,6.714999999999975,delivered,warehouse1_test@localhost,5.295999999999999,320.13400000000007
101000193,store1_test@localhost,C,12,10.70399999999995,delivered,warehouse1_test@localhost,5.295999999999999,329.41900000000004
101000195,store1_test@localhost,B,20,5.418999999999983,delivered,warehouse1_test@localhost,5.295999999999999,329.41900000000004
101000191,store1_test@localhost,A,5,14.58099999999996,delivered,warehouse1_test@localhost,5.295999999999999,329.41900000000004
101000196,store1_test@localhost,D,7,5.418999999999983,delivered,warehouse1_test@localhost,5.295999999999999,329.41900000000004
101000192,store1_test@localhost,D,20,10.70399999999995,delivered,warehouse1_test@localhost,5.295999999999999,329.41900000000004
101000194,store1_test@localhost,D,6,9.284999999999968,delivered,warehouse1_test@localhost,5.295999999999999,329.41900000000004
101000199,store1_test@localhost,B,16,8.0,delivered,warehouse1_test@localhost,5.295999999999999,337.41900000000004
101000197,store1_test@localhost,B,14,14.960999999999899,delivered,warehouse1_test@localhost,10.591999999999999,342.83799999999997
101000198,store1_test@localhost,A,4,14.837999999999909,delivered,warehouse1_test@localhost,10.591999999999999,342.83799999999997
101000201,store1_test@localhost,C,5,6.960999999999899,delivered,warehouse1_test@localhost,5.295999999999999,342.83799999999997
101000202,store1_test@localhost,A,2,6.960999999999899,delivered,warehouse1_test@localhost,1.419,342.83799999999997
101000203,store1_test@localhost,A,16,6.837999999999909,delivered,warehouse1_test@localhost,1.419,342.83799999999997
101000205,store1_test@localhost,D,7,5.418999999999926,delivered,warehouse1_test@localhost,5.295999999999999,342.83799999999997
101000206,store1_test@localhost,B,10,3.999999999999943,delivered,warehouse1_test@localhost,5.295999999999999,342.83799999999997
101000207,store1_test@localhost,C,19,2.8379999999999654,delivered,warehouse1_test@localhost,1.419,342.83799999999997
101000204,store1_test@localhost,A,2,11.999999999999943,delivered,warehouse1_test@localhost,5.295999999999999,349.419
